PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE
UWAJIMA KO,JPN,132.5666667,33.21666667
UWAJIMA,JPN,132.5551,33.218834
UWAJIMA HARBOR,JPN,132.5503534,33.22555556
KURE,JPN,132.5339,34.238934
MITSUKOJIMA,JPN,132.516667,34.183333
NAGAHAMA,JPN,132.4813,33.610434
HIROSHIMA,JPN,132.448197,34.350912
KANOKAWA,JPN,132.443722,34.191691
ETAJIMA,JPN,132.441821,34.22441
KANOKAWA KO,JPN,132.433333,34.183333
YAWATAHAMA,JPN,132.4223,33.457934
YAWATAHAMA HARBOR,JPN,132.41702,33.45694444
HATSUKAICHI,JPN,132.341833,34.348545
FAKFAK,IDN,132.283333,-2.933333
IWAKUNI KO,JPN,132.25,34.183333
IWAKUNI,JPN,132.241875,34.173674
OTAKE,JPN,132.240543,34.218829
OTAKE HARBOR,JPN,132.23404,34.21611111
YANAI,JPN,132.134156,33.956674
HAMADA KO,JPN,132.0833333,34.9
HIRAO,JPN,132.0501,33.910134
HAMADA,JPN,132.0499,34.872634
HIKARI HARBOR,JPN,131.9363369,33.95555556
SAIKI KO,JPN,131.933333,32.966667
HIKARI,JPN,131.930817,33.953436
PORT OF SAIKI,JPN,131.904417,32.98222222
VLADIVOSTOK,RUS,131.8900757,43.10888672
SAGANOSEKI,JPN,131.8727,33.245334
SAGANOSEKI KO,JPN,131.866667,33.25
TSUKUMI KO,JPN,131.8666667,33.08333333
KUDAMATSU,JPN,131.8615,34.001134
TSUKUMI,JPN,131.8611,33.080834
USUKI,JPN,131.8119,33.117334
USUKI HARBOR,JPN,131.8063604,33.12694444
TOKUYAMA,JPN,131.796602,34.045745
TONDA,JPN,131.744431,34.0556
KUNISAKI HARBOR,JPN,131.7354535,33.56777778
NOBEOKA HARBOR,JPN,131.7031802,32.59388889
NOBEOKA,JPN,131.6927,32.585734
OITA,JPN,131.687551,33.273965
HOSOJIMA,JPN,131.6675,32.436134
HOSOSHIMA KO,JPN,131.666667,32.433333
OITA KO,JPN,131.666667,33.25
PORT OF HOSOSHIMA,JPN,131.6575972,32.43972222
MITAJIRI,JPN,131.595725,34.03675
BEPPU,JPN,131.503429,33.304421
MIYAZAKI,JPN,131.4301,31.893334
HAGI KO,JPN,131.416667,34.416667
ABURATSU,JPN,131.4065,31.571434
HAGI,JPN,131.4019,34.418534
ABURATSU PORT,JPN,131.4014134,31.57333333
HAGI HARBOR,JPN,131.3868669,34.42138889
SLAVYANKA,RUS,131.3859253,42.86468506
SAUMLAKI,IDN,131.3,-7.983333
SORONG,IDN,131.2469,-0.885366132
UBE KO,JPN,131.2333333,33.93333333
TG. SORONG,IDN,131.233333,-0.883333
UBE,JPN,131.2289,33.939134
SENZAKI,JPN,131.2057,34.393634
NAKATSU HARBOR,JPN,131.1863369,33.61694444
NAKATSU,JPN,131.184568,33.616102
ONODA,JPN,131.171226,33.975859
ZARUBINO,RUS,131.133333,42.616667
SHIBUSHI,JPN,131.1099,31.462934
SHIBUSHI WAN,JPN,131.1,31.466667
KASIM,IDN,131.0263,-1.315566132
KASIM MARINE TERMINAL,IDN,131.0203769,-1.3075
KASIM TERMINAL,IDN,131.016667,-1.3
KANDA,JPN,130.997919,33.787422
NISHINOOMOTE,JPN,130.99411,30.732762
NISHINOOMOTE HARBOR,JPN,130.9856302,30.73166667
SALAWATI,IDN,130.983333,-1.35
MOJI KO,JPN,130.966667,33.95
MOJI,JPN,130.965789,33.952005
SHIMONOSEKI,JPN,130.899385,33.931686
KOKURA KO,JPN,130.883333,33.883333
KOKURA,JPN,130.8795,33.903934
MUTUREZIMA KO,JPN,130.866667,33.966667
SHIMAMA HARBOR,JPN,130.8584806,30.46638889
KITAKYUSHU,JPN,130.850433,33.92387
DARWIN,AUS,130.85,-12.466667
HIBIKINADA,JPN,130.833333,33.933333
YAHATA,JPN,130.816667,33.866667
WAKAMATSU,JPN,130.816667,33.9
TOBATA,JPN,130.816667,33.916667
WAKAMATSU KO,JPN,130.8166667,33.9
POSYET,RUS,130.8147,42.65433387
POS'YET,RUS,130.8,42.65
YAWATA,JPN,130.788387,33.891887
HIBIKI,JPN,130.773168,33.935475
SAILOLOF,IDN,130.75,-1.25
TARUMIZU HARBOR,JPN,130.6900471,31.48972222
YAMAGAWA HARBOR,JPN,130.6370436,31.20416667
KAGOSHIMA,JPN,130.566667,31.583333
KAGOSHIMA KO,JPN,130.5666667,31.58333333
AMAMIOSHIMA,JPN,130.5651,31.563934
KIIRE,JPN,130.5567,31.375334
YATSUSHIRO KO,JPN,130.5333333,32.5
YATSUSHIRO,JPN,130.533333,32.5
BULA,IDN,130.5,-3.1
MISUMI,JPN,130.4751,32.601034
MISUMI KO,JPN,130.466667,32.6
MIIKE,JPN,130.4307,33.006334
MIIKE KO,JPN,130.4166667,33
HAKATA,JPN,130.400001,33.599999
SENBONG,PRK,130.4,42.333333
MINAMATA,JPN,130.3937,32.210034
MINAMATA KO,JPN,130.383333,32.2
FUTAJIMA,JPN,130.3825,33.597734
SHIMABARA,JPN,130.3795,32.788834
SHIMABARA HARBOR,JPN,130.3728504,32.77833333
NAJIN,PRK,130.3,42.233333
MAKURAZAKI,JPN,130.292401,31.261586
MAKURAZAKI HARBOR,JPN,130.2882803,31.265
ICHIKIKUSHIKINO,JPN,130.254636,31.724626
SUMINOE,JPN,130.1947,33.194934
AKUNE HARBOR,JPN,130.1873969,32.02361111
KUCHINOTSU,JPN,130.1797,32.600234
BATHURST ISLAND,AUS,130.1755,-11.48026613
PORT OF USHIBUKA,JPN,130.021437,32.20027778
OMURA HARBOR,JPN,129.9503534,32.90166667
KARATSU,JPN,129.9493,33.466334
NAGASAKI,JPN,129.8629,32.753434
IMARI,JPN,129.8193,33.304334
CH'ONGJIN,PRK,129.816667,41.766667
CHONGJIN,PRK,129.7599,41.744534
SASEBO,JPN,129.7275,33.161034
AINOURA,JPN,129.6309,33.187634
MATSUSHIMA,JPN,129.6229,32.931934
MATSU-SHIMA,JPN,129.6,32.933333
SAKITO,JPN,129.5625,33.009534
HIRADO HARBOR,JPN,129.5542403,33.37055556
WAHAI,IDN,129.5,-2.783333
NAZE,JPN,129.492931,28.382641
POHANG,KOR,129.4015,36.01113387
ULSAN,KOR,129.3511,35.50253387
IZUHARA,JPN,129.2921,34.186234
PORT OF SONGJIN,PRK,129.2042403,40.66694444
KIMCH'AEK,PRK,129.2,40.666667
PORT OF SAMCHEOK,KOR,129.1882803,37.43361111
TONGHAE,KOR,129.15,37.533333
PORT OF DONGHAE,KOR,129.13351,37.49638889
MUKHO,KOR,129.1207,37.547334
AOKATA,JPN,129.066667,32.983333
PUSAN,KOR,129.033333,35.1
TIKSI,RUS,128.866667,71.633333
FUKUE,JPN,128.8529,32.683934
PATANI,IDN,128.75,0.366667
OKPO,KOR,128.7483,34.89133387
CHINAE,KOR,128.65,35.133333
CH'AHO,PRK,128.65,40.2
SOKCH'O HANG,KOR,128.6,38.2
PORT OF SOKCHO,KOR,128.5923439,38.20694444
MASAN,KOR,128.566667,35.183333
AMBON,IDN,128.166667,-3.683333
WYNDHAM,AUS,128.1021,-15.45076613
KIN WAN,JPN,127.966667,26.366667
KINWAN,JPN,127.9621,26.350934
NAKAGUSUKU,JPN,127.916667,26.266667
HEIANZA,JPN,127.9105,26.320534
GWANGYANG HANG,KOR,127.8,34.85
NISHIHARA,JPN,127.7879,26.236834
PORT OF YEOSU,KOR,127.7542403,34.74694444
YOSU,KOR,127.75,34.733333
NAHA,JPN,127.690101,26.250347
NAHA KO,JPN,127.683333,26.216667
PORT OF GWANGYANG,KOR,127.6742638,34.88833333
HUNGNAM,PRK,127.6303101,39.82287598
BUMPYO,PRK,127.5415,39.774434
LABUHA,IDN,127.466667,-0.633333
WONSAN,PRK,127.4331,39.167934
TERNATE,IDN,127.383333,0.783333
SEVIVARA POINT,TLS,127.1977,-8.343466
NAMLEA,IDN,127.083333,-3.283333
PYEONGTAEK HANG,KOR,126.8,37
PORT OF PYEONGTAEK,KOR,126.7888104,36.99277778
TELUK BEO,IDN,126.783333,4.233333
P'ONGT'AEK HANG,KOR,126.733333,37
KUNSAN,KOR,126.7285,35.89283387
CHANGHANG,KOR,126.7247,35.98153387
PORT OF INCHEON,KOR,126.6171967,37.47416667
INCHON,KOR,126.616667,37.466667
PORT OF GUNSAN (KUNSAN),KOR,126.5881037,35.95972222
CHEJU HANG,KOR,126.533333,33.516667
CHEJU,KOR,126.5123,33.51393387
DAESAN HANG,KOR,126.4,37.01666667
TAESAN-HANG,KOR,126.4,37.016667
PYONGTAEK,KOR,126.3945,36.891334
MOKPO,KOR,126.383333,34.783333
BISLIG,PHL,126.361156,8.190303781
HINATUAN,PHL,126.333333,8.366667
MANGAGOY,PHL,126.316667,8.233333
MATI,PHL,126.2362466,6.939249126
PORT OF WAMSASI,IDN,126.15,-3.524444444
DAPA,PHL,126.05258,9.75533
HAEJU,PRK,125.7171,38.009734
GUIUAN,PHL,125.716667,11.033333
HAEJU HANG,PRK,125.7,38
HERA FISHING PORT,TLS,125.681343,-8.534449
DAVAO,PHL,125.6484849,7.097074028
KYOMIP'O,PRK,125.616667,38.733333
DILI,TLS,125.5734863,-8.552429199
BUTUAN CITY,PHL,125.533333,8.95
SURIGAO CITY,PHL,125.5,9.783333
TAHUNA,IDN,125.483333,3.616667
SURIGAO,PHL,125.4547111,9.815678341
BORONGAN,PHL,125.4415526,11.60604982
NAMPO,PRK,125.4391,38.752334
PORT BORONGAN,PHL,125.433333,11.6
MASAO,PHL,125.416667,9
NASIPIT,PHL,125.3435,8.988133868
NASIPIT PORT,PHL,125.333333,8.983333
HIRARA KO,JPN,125.283333,24.8
BITUNG,IDN,125.183333,1.433333
GENERAL SANTOS,PHL,125.151938,6.082110327
LILOAN,PHL,125.1256943,10.15893476
TUBANG,IDN,125.1001891,-1.76000736
GINGOOG,PHL,125.1,8.833333
TANAUAN,PHL,125.016667,11.1
LAOANG,PHL,125.016667,12.566667
SKUA VENTURE,AUS,125.0037,-12.10726613
TACLOBAN,PHL,125,11.25
CATBALOGAN,PHL,124.883333,11.766667
MANADO,IDN,124.833333,1.5
MAASIN,PHL,124.833333,10.133333
BAYBAY,PHL,124.8,10.683333
VILLANUEVA,PHL,124.766667,8.583333
BUGO,PHL,124.7523117,8.508531826
HILONGOS,PHL,124.7437906,10.37069984
TAGOLOAN MIS. OR,PHL,124.7427744,8.538050464
CAGAYAN DE ORO,PHL,124.666667,8.5
ORMOC,PHL,124.60698,11.00519
CALBAYOG,PHL,124.5964145,12.06659619
SAN JOSE CARANGIAN,PHL,124.48716,12.53619
UBAY,PHL,124.47566,10.05859
ISABEL,PHL,124.433333,10.916667
NAVAL,PHL,124.3912357,11.55990018
PALOMPON,PHL,124.38206,11.05197
JAGNA,PHL,124.36725,9.64964
DANDONG,CHN,124.3663,40.10293387
MARIPIPI,PHL,124.349737,11.777381
SAN ISIDRO,PHL,124.3477678,11.40448583
TALIBON,PHL,124.3211178,10.1564228
ALLEN,PHL,124.284352,12.504558
COCO GROVE NATURE RESORT,PHL,124.284159,10.616992
VIRAC,PHL,124.25,13.583333
ILIGAN,PHL,124.233333,8.233333
COTABATO,PHL,124.2322539,7.23849914
POLLOC,PHL,124.2207147,7.347826348
POLLOC (COTABATO),PHL,124.216667,7.35
ISHIGAKI,JPN,124.148598,24.346862
MATNOG,PHL,124.0869518,12.58409227
PIO V. CORPUZ,PHL,124.051469,11.88252
KALAMANSIG,PHL,124.05041,6.55228
BACON,PHL,124.045411,13.040989
DANAO,PHL,124.029615,10.520519
POLAMBATO,PHL,124.002428,11.0741249
CATAINGAN,PHL,124.0020724,12.00284177
SORSOGON,PHL,124,12.966667
TUBIGAN,PHL,123.966667,9.95
TUBIGON,PHL,123.96182,9.956300548
HAGNAYA,PHL,123.9453024,11.09349773
CEBU,PHL,123.9,10.3
BULAN,PHL,123.8726306,12.66473991
TABUELAN,PHL,123.870506,10.831789
JIMENEZ,PHL,123.8565834,8.333373835
PORT OZAMIS,PHL,123.85,8.133333
TAGBILARAN,PHL,123.85,9.65
OZAMIS,PHL,123.8419,8.144333868
CATAGBACAN,PHL,123.828699,9.8615598
TUBOD,PHL,123.7936435,8.060839862
LEGAZPI,PHL,123.7564433,13.14365669
LEGAZPI PORT,PHL,123.75,13.15
PORT OF KOOLAN ISLAND,AUS,123.7437574,-16.14666667
TABACO,PHL,123.733333,13.366667
BANTAYAN,PHL,123.7177598,11.16475025
YAMPI,AUS,123.6855,-16.11766613
PILAR,PHL,123.6757014,12.92193444
SANGI,PHL,123.6399,10.38643387
LAZI,PHL,123.633333,9.133333
TOLEDO,PHL,123.633333,10.366667
MASBATE,PHL,123.616667,12.366667
DERBY,AUS,123.6123,-17.28086613
KUPANG,IDN,123.583333,-10.166667
UNKNOWN_2035,IDN,123.58,-10.16
LARENA,PHL,123.5777778,9.244166667
BANGGAI,IDN,123.4933,-1.586666132
PAGADIAN,PHL,123.433333,7.833333
AROROY,PHL,123.396421,12.51336
PORT OF GUIHULNGAN,PHL,123.3249706,10.34833333
TANDOC,PHL,123.3053,14.04673387
TANDAYAG,PHL,123.3002778,9.517500347
DUMAGUETE,PHL,123.3,9.316667
MALATAPAY,PHL,123.213869,9.1218
MARGOSATUBIG,PHL,123.166667,7.583333
BAIS,PHL,123.116667,9.6
GORONTALO,IDN,123.05,0.5
PASACAO,PHL,123.0412275,13.5087345
LARANTUKA,IDN,122.983333,-8.35
BACOLOD,PHL,122.9443,10.67183387
TOLONG,PHL,122.8009101,9.364992149
LUWUK,IDN,122.8,-0.95
PULUPANDAN,PHL,122.8,10.516667
RAHA ROADSTEAD,IDN,122.733333,-4.85
PORT CAPIZ,PHL,122.716667,11.6
CULASI,PHL,122.70866,11.60526
NALUUYAN,PHL,122.7081442,10.77580717
JOSE PANGANIBAN,PHL,122.683333,14.283333
PORT OF LONGYAN,CHN,122.6393404,37.41694444
BAUBAU,IDN,122.616667,-5.466667
KENDARI,IDN,122.583333,-3.966667
JORDAN,PHL,122.583333,10.666667
ILOILO,PHL,122.583333,10.7
DAMAGUIT,PHL,122.49601,11.58632
ROMBLON,PHL,122.2715915,12.57788674
YINGKOU,CHN,122.2701,40.68923387
ROMBLON TERMINAL,PHL,122.2675501,12.57944444
PORT ROMBLON,PHL,122.266667,12.583333
HONDAGUA,PHL,122.233333,13.95
BROOME,AUS,122.2269,-17.97556613
MAUMERE,IDN,122.216667,-8.616667
PORT OF ZHANGJIABU,CHN,122.1689635,37.00805556
PORT SAN VICENTE,PHL,122.133333,18.516667
WEIHAI,CHN,122.1321,37.50413387
ZHOUSHAN,CHN,122.0987,30.006934
BAYUQUAN,CHN,122.083333,40.3
ZAMBOANGA,PHL,122.0715502,6.905143348
SANTA CRUZ (MARINDUQUE ISL),PHL,122.066667,13.5
BASILIAN CITY (ISABELA),PHL,121.966667,6.716667
BASCO,PHL,121.966667,20.45
CATICLAN,PHL,121.9504952,11.92798939
ATIMONAN,PHL,121.9170134,14.00593452
ESPERANCE,AUS,121.9,-33.866667
ESPERANCE PORT AUTHORITY,AUS,121.893404,-33.87194444
PORT HOLLAND,PHL,121.8677,6.545733868
SU-AO,CHN,121.866667,24.6
BALANACAN,PHL,121.8657,13.5333
SUAO,CHN,121.8551,24.602434
PORT OF BEILUN,CHN,121.8528269,29.93805556
GASAN,PHL,121.8511,13.31423387
CHI-LUNG,CHN,121.766667,25.133333
KEELUNG,CHN,121.7361,25.134234
ZHEN HAI,CHN,121.7,29.95
APARRI,PHL,121.6507,18.35633387
ENDE,IDN,121.65,-8.833333
DALIAN,CHN,121.6350708,38.93029785
UNKNOWN_1499,PHL,121.63,18.36
HUALIEN,CHN,121.6241,23.989734
POMALAA,IDN,121.6,-4.166667
HUA-LIEN KANG,CHN,121.6,23.983333
NINGBO,CHN,121.5537,29.87043387
NING BO,CHN,121.55,29.883333
POMALA,IDN,121.5349,-4.251366132
ROXAS,PHL,121.5284872,12.59360131
PORT OF BAOSHAN,CHN,121.4916372,31.40277778
SHANGHAI,CHN,121.4837036,31.23968506
YANTAI,CHN,121.45,37.55
HAIMEN,CHN,121.4437,28.69153387
TAN-SHUI,CHN,121.4,25.183333
PORT OF CHONGMING,CHN,121.3845701,31.62722222
PORT OF TAIPEI,CHN,121.3746172,25.15194444
KOLONODALE,IDN,121.333333,-1.983333
LUSHUN,CHN,121.25,38.783333
TAICANG,CHN,121.2,31.65
CALAPAN,PHL,121.183333,13.416667
JINZHOU WAN,CHN,121.1,40.75
CLAVERIA,PHL,121.083333,18.616667
ZHAPU,CHN,121.083333,30.583333
MANGKASA OIL TERMINAL,IDN,121.066667,-2.733333
PORT OF JINZHOU,CHN,121.0563604,40.81277778
BATANGAS CITY,PHL,121.05,13.75
UNKNOWN_1713,CHN,121.05,40.06666667
BALOGO,PHL,121.0430206,13.75534986
TABANGOA,PHL,121.0327518,13.76836551
JOLO,PHL,120.9985,6.056233868
HULUDAO GANG,CHN,120.983333,40.7
MALILI,IDN,120.9815,-2.65366613
MANILA,PHL,120.966667,14.583333
CHANGSHU,CHN,120.95,31.766667
CAVITE,PHL,120.9047,14.48093387
PENGLAI,CHN,120.833333,37.816667
NANTONG,CHN,120.8187,32.00013387
SIASI,PHL,120.816667,5.55
POSO,IDN,120.75,-1.366667
WENZHOU,CHN,120.6517,28.02533387
NASUGBU,PHL,120.616667,14.083333
BATAAN,PHL,120.6067,14.50013387
LAOAG,PHL,120.5473,18.20143387
TAICHUNG,CHN,120.5077,24.230534
TAI-CHUNG KANG,CHN,120.5,24.3
CURRIMAO,PHL,120.49006,17.98512
MARIVELES,PHL,120.483333,14.433333
ZHANGJIANGANG,CHN,120.4,31.966667
ZHANGJIAGANG,CHN,120.3987,31.96303387
LONGKOU,CHN,120.3247,37.64773387
QINGDAO,CHN,120.3212891,36.09112549
SAN FERNANDO HARBOR,PHL,120.316667,16.616667
LONGKOU GANG,CHN,120.283333,37.633333
SUBIC BAY,PHL,120.266667,14.8
QINGDAO GANG,CHN,120.266667,36.033333
KAOHSIUNG,CHN,120.2609,22.607934
KAO-HSIUNG,CHN,120.25,22.616667
WAINGAPU,IDN,120.216667,-9.633333
CORON,PHL,120.2117633,11.99144343
JIANGYIN,CHN,120.2031,31.91133387
MAILIAO,CHN,120.166667,23.783333
LINGAYEN,PHL,120.1429,16.03713387
CULION,PHL,120.0561,11.92133387
CHANGZHOU,CHN,119.983333,31.966667
MASINLOC,PHL,119.95,15.55
PORT OF LAIZHOU,CHN,119.9393404,37.41
GAOGANG,CHN,119.85,32.283333
PANTOLOAN,IDN,119.8191,-0.668366132
DONGGALA,IDN,119.733333,-0.65
PAREPARE,IDN,119.616667,-4
PARE PARE,IDN,119.6045,-4.01456613
QINHUANGDAO,CHN,119.5953,39.91373387
PENG-HU KANG,CHN,119.533333,23.583333
LIANYUNGANG,CHN,119.4581,34.731734
UNKNOWN_1709,CHN,119.45,25.98
ZHENJIANG,CHN,119.4349,32.21443387
YANGZHOU,CHN,119.433333,32.266667
RIZHAO,CHN,119.4305,35.323134
UJUNG PANDANG,IDN,119.4,-5.133333
MAKASSAR,IDN,119.3993575,-5.129780643
LANSHAN,CHN,119.3631,35.100234
FUZHOU,CHN,119.2983,26.04653387
TANGSHAN,CHN,119.016667,39.216667
TANGSHAN (JINGTANG),CHN,119.0166667,39.2
XIUYU,CHN,118.983333,25.233333
MAMUJU,IDN,118.8815,-2.680566132
PUERTO PRINCESA,PHL,118.733333,9.733333
NANJING,CHN,118.7227,32.08723387
BIMA,IDN,118.7198279,-8.45011512
QUANZHOU,CHN,118.6574775,24.88054833
SEMPORNA,MYS,118.6081,4.478233868
BAKAPIT,MYS,118.583333,4.95
PORT OF HEDLAND,AUS,118.5732038,-20.3175
PORT HEDLAND,AUS,118.5715,-20.30036613
WU HU,CHN,118.366667,31.333333
WUHU,CHN,118.3379,31.34773387
LAHAD DATU,MYS,118.316667,5.016667
KUNAK,MYS,118.2533,4.684033868
SANDAKAN,MYS,118.1167,5.838033868
PELABUHAN SANDAKAN,MYS,118.116667,5.833333
XIAMEN,CHN,118.0661011,24.45849609
ZHANGZHOU,CHN,118.0299,24.40953387
BENOA,IDN,117.966667,0.983333
SANGKULIRANG,IDN,117.9631,0.983933868
ALBANY,AUS,117.883333,-35.033333
TAWA,MYS,117.883333,4.25
TAWAU,MYS,117.8713,4.250133868
BROOKES POINT,PHL,117.8362224,8.769995519
PORT OF BUNYU,IDN,117.8354535,3.460833333
TANJUNG ARANG  (BUNYU),IDN,117.833333,3.466667
TONGLING,CHN,117.7769,30.94813387
XINGANG,CHN,117.7213497,38.99060444
TIANJINXINGANG,CHN,117.7005005,38.98468018
TIANJIN XIN GANG,CHN,117.7,39
DAGU TANGGU,CHN,117.666667,38.966667
NUNUKAN,IDN,117.6559,4.141333868
WALLACE BAY,MYS,117.6531,4.247333868
SANGATTA,IDN,117.6454019,0.542738608
PORT OF HUANGHUA,CHN,117.6191402,38.48833333
TARAKAN,IDN,117.6115,3.278033868
LINGKAS,IDN,117.6,3.283333
TANJUNG SANGATA,IDN,117.566667,0.366667
TANJUNG SANTAN,IDN,117.533333,-0.1
DONGSHAN,CHN,117.516667,23.75
BONTANG LNG TERMINAL,IDN,117.483333,0.1
TANJUNGREDEB,IDN,117.483333,2.15
BONTANG,IDN,117.476151,0.100462297
SENIPAH TERMINAL,IDN,117.2166667,-1.05
PORT WALCOTT,AUS,117.2149,-20.70566613
POINT SAMSON,AUS,117.2003,-20.63136613
TIANJIN,CHN,117.1993,39.127934
ROEBOURNE,AUS,117.1743,-20.68406613
SENIPAH OIL TERMINAL,IDN,117.166667,-0.95
SAMARINDA,IDN,117.116667,-0.516667
CHAOZHOU,CHN,117.083333,23.616667
ANQING,CHN,117.0393,30.49393387
ANKINGCHENG,CHN,117.033333,30.516667
KUDAT,MYS,116.85,6.883333
BALIKPAPAN,IDN,116.816667,-1.25
LAWI LAWI OIL TERMINAL,IDN,116.766667,-1.45
TANJUNG BENETE,IDN,116.75,-8.9
DAMPIER,AUS,116.7049,-20.66416613
SHAN T OU,CHN,116.683333,23.366667
KAYANGAN,IDN,116.6762122,-8.490382905
SHANTOU,CHN,116.6653,23.34873387
LABUHANHAJI,IDN,116.566667,-8.7
COSSACK PIONEER,AUS,116.4509,-19.58236613
GUNUNG BATU BESAR,IDN,116.3,-2.616667
NORTH PULAU LAUT COAL TERMINAL,IDN,116.283333,-3.2
KOTA BARU,IDN,116.216667,-3.233333
TANAH MERAH,IDN,116.166667,-1.816667
CAPE PRESTON,AUS,116.1639,-20.83576613
STAGEN,IDN,116.15,-3.3
SAPANGAR BAY,MYS,116.116667,6.083333
LEMBAR,IDN,116.0734214,-8.728899827
AMPENAN,IDN,116.066667,-8.566667
KOTA KINABALU,MYS,116.066667,5.983333
JIUJIANG,CHN,115.9523,29.69113387
LUFENG TERMINAL,CHN,115.7712603,22.46666667
KWINANA,AUS,115.7589,-32.23496613
FREMANTLE,AUS,115.75,-32.05
FREMANTLE PORT,AUS,115.7381037,-32.0475
LON SHUI TERMINAL,CHN,115.683333,20.833333
UNKNOWN_2722,CHN,115.68,20.83
BUNBURY,AUS,115.633333,-33.316667
WESTON,MYS,115.5873,5.209933868
VARANUS ISLAND,AUS,115.5811,-20.64946613
SIPITANG,MYS,115.5403,5.068733868
PADANGBAI,IDN,115.5092174,-8.534252149
ROTTNEST ISLAND,AUS,115.4923,-31.99996613
BARROW ISLAND,AUS,115.4205,-20.86106613
SHANWEI,CHN,115.3479,22.76863387
BUSSELTON,AUS,115.3373,-33.64976613
LABUAN,MYS,115.2529,5.274733868
LABUAN HADJI,MYS,115.1723,5.283833868
PORT OF AIRLIE ISLAND,AUS,115.1671967,-21.32333333
HUANGSHI,CHN,115.1481,30.20933387
CAPE LEEUWIN,AUS,115.1385,-34.37956613
ONSLOW,AUS,115.1,-21.65
TANJONG SALIRONG,BRN,115.0991,4.879534
MUARA,BRN,115.0667,5.018934
MUARA HARBOR,BRN,115.066667,5.033333
SALADIN MARINE TERMINAL,AUS,115.0477,-21.39706613
LIMBANG,MYS,115.0173,4.813133868
BANDAR SERI BEGAWAN,BRN,114.9455,4.886134
CELUKAN BAWANG,IDN,114.833333,-8.183333
GRIFFIN VENTURE,AUS,114.6471,-21.20946613
GERALDTON,AUS,114.6,-28.783333
BANJARMASIN,IDN,114.583333,-3.333333
HUIZHOU,CHN,114.516667,22.716667
GILIMANUK,IDN,114.4412622,-8.16958686
BANYUWANGI,IDN,114.3812591,-8.212989541
KUALA KAPUS,MYS,114.366667,3
SERIA OIL LOADING TERMINAL,BRN,114.316667,4.616667
SERIA,BRN,114.3161011,4.617919922
HANKOW,CHN,114.283333,30.583333
WUHAN,CHN,114.2735,30.56483387
YANTIAN,CHN,114.2607,22.57643387
POINT MURAT,AUS,114.183333,-21.816667
KUALA BELAIT,BRN,114.1773,4.589334
EXMOUTH,AUS,114.1771,-22.32596613
HONG KONG,CHN,114.1646729,22.29388428
LUTONG,MYS,114,4.466667
MIRI,MYS,113.966667,4.383333
KALIANGET,IDN,113.9637072,-7.035033006
PANARUKAN,IDN,113.9373397,-7.695405209
KALBUT SITUBONDO TERMINAL,IDN,113.9166667,-7.616666667
CHIWAN,CHN,113.8847,22.46713387
SHEKOU,CHN,113.866667,22.466667
DA CHAN BAY TERMINAL ONE,CHN,113.8540636,22.54416667
NANSHA PORT,CHN,113.6710836,22.64027778
TAIPING HARBOUR,CHN,113.6597173,22.81277778
CARNARVON,AUS,113.6555,-24.89396613
ZHUHAI,CHN,113.583333,22.233333
MACAU,CHN,113.5656738,22.18908691
HUANGPUXINGANG,CHN,113.5,23.05
HUANGPU,CHN,113.4319,23.09443387
USELESS LOOP,AUS,113.4,-26.083333
CAPE CUVIER,AUS,113.383333,-24.216667
PORT OF ZHONGSHAN,CHN,113.3437574,22.50277778
PORT OF RONGQI,CHN,113.2361602,22.68638889
GUANGZHOU,CHN,113.2310791,23.11230469
PROBOLINGGO,IDN,113.2176319,-7.737118348
JIANGMEN,CHN,113.1121,22.60153387
PORT OF FOSHAN,CHN,113.0673734,22.99083333
BINTULU PORT,MYS,113.066667,3.266667
BINTULU,MYS,113.0295,3.186933868
SAMPIT,IDN,113,-2.516667
POLENG OIL FIELD,IDN,112.916667,-6.65
SURABAYA,IDN,112.7311,-7.20266613
SANBU HARBOR,CHN,112.688987,22.36444444
GRESIK,IDN,112.6541,-7.14656613
PORT OF ZHAOQING,CHN,112.455477,23.04388889
TUBAN,IDN,112.15,-6.733333
YANGJIANG,CHN,111.9713,21.81813387
YANGJIANG HARBOUR,CHN,111.9435807,21.83416667
SIBU,MYS,111.8275,2.283333868
KUMAI,IDN,111.716667,-2.75
BINTANGOR,MYS,111.633333,2.166667
SARIKEI,MYS,111.533333,2.133333
TG. MANI,MYS,111.35,2.15
TANJONG MANI,MYS,111.3489,2.152733868
REMBANG,IDN,111.3362932,-6.701659668
TANJONG KLING,MYS,111.3355,2.157333868
WUZHOU,CHN,111.3225,23.47333387
LINGGA,MYS,111.1669,1.364533868
SHUI DONG,CHN,111.083333,21.483333
SHUIDONG,CHN,111.0025,21.50333387
SEMARANG,IDN,110.4215,-6.949366132
SEJINGKAT,MYS,110.4125,1.578133868
PORT OF XIAHAI,CHN,110.4067138,21.17416667
ZHANJIANG,CHN,110.4017,21.18923387
KUCHING,MYS,110.3715,1.557633868
HAIKOU,CHN,110.3205,20.03873387
PORT OF HAIAN,CHN,110.121967,20.23583333
LUNDU,MYS,109.8931,1.702233868
PEKALONGAN,IDN,109.6983,-6.856066132
TELOK AYER,IDN,109.552633,-0.746944745
SANYA,CHN,109.4935,18.23103387
PONTIANAK,IDN,109.333333,-0.016667
THI NAI,VNM,109.2470839,13.77763794
