,IMO,start_port,start_country,start_lon,start_lat,end_port,end_country,end_lon,end_lat,route,aux,CO2_kg,start,end,av_speed
0,9619907,butzfleth,DEU,9.516667,53.65,mina jabal ali,ARE,55.05,25.016667,butzfleth - mina jabal ali,0,7827929.806118033,2019-02-15 02:00:00,2019-03-13 09:00:00,11.486945230281856
1,9619907,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,5,66450.76199999999,2019-06-15 21:00:00,2019-06-17 17:00:00,0.06222222222222223
2,9619907,felixstowe,GBR,1.310523163,51.95355967,hontenisse,NLD,4.089294434,51.36309814,felixstowe - hontenisse,6,155208.6226513346,2019-06-17 18:00:00,2019-06-19 20:00:00,2.7529411764705882
3,9619907,hontenisse,NLD,4.089294434,51.36309814,qingdao gang,CHN,120.266667,36.033333,hontenisse - qingdao gang,7,36413230.70291649,2019-06-19 21:00:00,2019-10-24 15:00:00,11.880806417212577
4,9619907,mina jabal ali,ARE,55.05,25.016667,mina jabal ali,ARE,55.05,25.016667,mina jabal ali - mina jabal ali,1,71305.6176,2019-03-13 10:00:00,2019-03-15 08:00:00,0.06685646531632979
5,9619907,mina jabal ali,ARE,55.05,25.016667,qingdao gang,CHN,120.266667,36.033333,mina jabal ali - qingdao gang,2,3829129.3928633104,2019-03-15 09:00:00,2019-04-05 21:00:00,12.408681742102075
6,9619907,qingdao gang,CHN,120.266667,36.033333,felixstowe,GBR,1.310523163,51.95355967,qingdao gang - felixstowe,4,11789782.569769928,2019-05-09 07:00:00,2019-06-15 20:00:00,13.394189666131622
7,9619907,qingdao gang,CHN,120.266667,36.033333,qingdao gang,CHN,120.266667,36.033333,qingdao gang - qingdao gang,3,1076948.8363156298,2019-04-05 22:00:00,2019-05-09 06:00:00,0.8071345524537968
8,9619919,algeciras,ESP,-5.417815917,36.14129331,algeciras,ESP,-5.417815917,36.14129331,algeciras - algeciras,9,47117.272686748925,2019-07-24 01:00:00,2019-07-24 04:00:00,13.532487147934575
9,9619919,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas,MYS,103.55,1.35,algeciras - tanjung pelepas,10,13042584.699021699,2019-07-24 05:00:00,2019-09-04 01:00:00,12.054861145712067
10,9619919,goteborg container terminal,SWE,11.85627454,57.68895964,goteborg container terminal,SWE,11.85627454,57.68895964,goteborg container terminal - goteborg container terminal,13,62020.71119999999,2019-11-03 22:00:00,2019-11-05 15:00:00,0.0
11,9619919,malta freeport,MLT,14.54128386,35.82611111,malta freeport,MLT,14.54128386,35.82611111,malta freeport - malta freeport,2,25103.621199999998,2019-04-30 05:00:00,2019-04-30 21:00:00,0.005737225122607182
12,9619919,malta freeport,MLT,14.54128386,35.82611111,tanjung pelepas,MYS,103.55,1.35,malta freeport - tanjung pelepas,3,6405507.885363527,2019-04-30 22:00:00,2019-05-15 04:00:00,17.135534104293917
13,9619919,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas,MYS,103.55,1.35,qingdao gang - tanjung pelepas,6,4116775.001249965,2019-05-29 02:00:00,2019-07-06 07:00:00,4.524518932513506
14,9619919,tanjung pelepas,MYS,103.55,1.35,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas - algeciras,8,7225889.583148459,2019-07-07 06:00:00,2019-07-24 00:00:00,16.99307793234159
15,9619919,tanjung pelepas,MYS,103.55,1.35,goteborg container terminal,SWE,11.85627454,57.68895964,tanjung pelepas - goteborg container terminal,12,15313460.852494475,2019-09-05 05:00:00,2019-11-03 21:00:00,10.888660754266079
16,9619919,tanjung pelepas,MYS,103.55,1.35,malta freeport,MLT,14.54128386,35.82611111,tanjung pelepas - malta freeport,1,20053115.573666032,2019-02-20 08:00:00,2019-04-30 04:00:00,12.182937726229577
17,9619919,tanjung pelepas,MYS,103.55,1.35,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas - qingdao gang,5,2569534.28417681,2019-05-16 17:00:00,2019-05-29 01:00:00,11.26669406714052
18,9619919,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,0,39445.6608,2019-02-19 06:00:00,2019-02-20 07:00:00,0.01153846153846154
19,9619919,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,4,54617.068799999994,2019-05-15 05:00:00,2019-05-16 16:00:00,0.12030183778937929
20,9619919,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,7,33377.0976,2019-07-06 08:00:00,2019-07-07 05:00:00,0.08252088996275042
21,9619919,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,11,40962.8016,2019-09-04 02:00:00,2019-09-05 04:00:00,0.18888888888888888
22,9619921,butzfleth,DEU,9.516667,53.65,coryton,GBR,0.5228075,51.511817,butzfleth - coryton,2,488971.3211654335,2019-04-18 09:00:00,2019-04-25 00:00:00,3.6795461993139775
23,9619921,coryton,GBR,0.5228075,51.511817,mina jabal ali,ARE,55.05,25.016667,coryton - mina jabal ali,3,8018383.957388241,2019-04-25 01:00:00,2019-05-15 00:00:00,14.249195858378924
24,9619921,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,9,93031.06679999999,2019-09-21 04:00:00,2019-09-23 18:00:00,0.05656660230346375
25,9619921,felixstowe,GBR,1.310523163,51.95355967,qingdao gang,CHN,120.266667,36.033333,felixstowe - qingdao gang,10,12307018.120199192,2019-09-23 19:00:00,2019-11-07 10:00:00,11.335529759823146
26,9619921,finkenwerder,DEU,9.866782251,53.53805439,butzfleth,DEU,9.516667,53.65,finkenwerder - butzfleth,1,70268.39250461449,2019-04-16 12:00:00,2019-04-18 08:00:00,0.38904106605686906
27,9619921,finkenwerder,DEU,9.866782251,53.53805439,finkenwerder,DEU,9.866782251,53.53805439,finkenwerder - finkenwerder,0,23699161.682164114,2019-01-22 17:00:00,2019-04-16 11:00:00,12.7639486008374
28,9619921,jebel ali,ARE,55.0493,25.00063387,jebel ali,ARE,55.0493,25.00063387,jebel ali - jebel ali,6,1517.1408,2019-05-25 15:00:00,2019-05-25 15:00:00,0.106847972559108
29,9619921,jebel ali,ARE,55.0493,25.00063387,qingdao gang,CHN,120.266667,36.033333,jebel ali - qingdao gang,7,6037916.227559333,2019-05-25 16:00:00,2019-07-29 02:00:00,4.403848495442151
30,9619921,mina jabal ali,ARE,55.05,25.016667,jebel ali,ARE,55.0493,25.00063387,mina jabal ali - jebel ali,5,474175.34292845585,2019-05-18 05:00:00,2019-05-25 14:00:00,1.6281970950232785
31,9619921,mina jabal ali,ARE,55.05,25.016667,mina jabal ali,ARE,55.05,25.016667,mina jabal ali - mina jabal ali,4,148808.50504088795,2019-05-15 01:00:00,2019-05-18 04:00:00,0.8733963395484751
32,9619921,qingdao gang,CHN,120.266667,36.033333,felixstowe,GBR,1.310523163,51.95355967,qingdao gang - felixstowe,8,13619352.742856711,2019-07-29 03:00:00,2019-09-21 03:00:00,10.622098362767444
33,9619921,qingdao gang,CHN,120.266667,36.033333,qingdao gang,CHN,120.266667,36.033333,qingdao gang - qingdao gang,11,2875991.3360829283,2019-11-07 11:00:00,2019-11-30 04:00:00,6.150118484251687
34,9619921,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas,MYS,103.55,1.35,qingdao gang - tanjung pelepas,12,3542851.8908382496,2019-11-30 05:00:00,2019-12-14 21:00:00,9.813789143138118
35,9619921,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,13,32193.933299999997,2019-12-14 22:00:00,2019-12-15 18:00:00,0.1572723613517438
36,9619933,malta freeport,MLT,14.54128386,35.82611111,malta freeport,MLT,14.54128386,35.82611111,malta freeport - malta freeport,0,23626.937599999997,2019-01-29 14:00:00,2019-01-30 05:00:00,0.06837545955882354
37,9619933,malta freeport,MLT,14.54128386,35.82611111,tanjung pelepas,MYS,103.55,1.35,malta freeport - tanjung pelepas,1,7121679.83780391,2019-01-30 06:00:00,2019-02-13 03:00:00,18.09672884783417
38,9619933,port polnochny,POL,18.716667,54.4,port polnochny,POL,18.716667,54.4,port polnochny - port polnochny,4,1364.153,2019-04-06 01:00:00,2019-04-06 01:00:00,3.15
39,9619933,port polnochny,POL,18.716667,54.4,port polnochny,POL,18.716667,54.4,port polnochny - port polnochny,11,3605.7882,2019-12-01 04:00:00,2019-12-01 05:00:00,2.6
40,9619933,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,5,11282124.998199593,2019-04-06 02:00:00,2019-05-07 14:00:00,12.663811555175633
41,9619933,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,8,10273451.565653142,2019-09-02 17:00:00,2019-10-02 19:00:00,13.366713700265107
42,9619933,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,3,15665815.747814147,2019-02-14 09:00:00,2019-04-06 00:00:00,13.570666851508856
43,9619933,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,7,9376817.879283195,2019-08-04 12:00:00,2019-09-02 16:00:00,13.33783879752602
44,9619933,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,10,9814819.083495315,2019-11-03 13:00:00,2019-12-01 03:00:00,14.394772089489669
45,9619933,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,2,43997.083199999994,2019-02-13 04:00:00,2019-02-14 08:00:00,0.044536004056795135
46,9619933,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,6,8526203.471994035,2019-05-07 15:00:00,2019-08-04 11:00:00,4.647278851509819
47,9619933,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,9,6666430.459732073,2019-10-02 20:00:00,2019-11-03 12:00:00,10.322547269173876
48,9619945,algeciras,ESP,-5.417815917,36.14129331,algeciras,ESP,-5.417815917,36.14129331,algeciras - algeciras,4,2953.3671999999997,2019-06-12 21:00:00,2019-06-12 22:00:00,0.0770385420514715
49,9619945,algeciras,ESP,-5.417815917,36.14129331,felixstowe,GBR,1.310523163,51.95355967,algeciras - felixstowe,5,23783008.898709223,2019-06-12 23:00:00,2019-08-17 17:00:00,13.988477463632229
50,9619945,algeciras,ESP,-5.417815917,36.14129331,pulau sebarok,SGP,103.8,1.2,algeciras - pulau sebarok,0,8781303.394010838,2019-03-24 05:00:00,2019-04-10 10:00:00,16.74209352482953
51,9619945,algeciras,ESP,-5.417815917,36.14129331,tangier-mediterranean,MAR,-5.483333,35.9,algeciras - tangier-mediterranean,8,21665.125496811295,2019-09-01 13:00:00,2019-09-01 19:00:00,6.6702380952380995
52,9619945,felixstowe,GBR,1.310523163,51.95355967,algeciras,ESP,-5.417815917,36.14129331,felixstowe - algeciras,3,2248102.0634214273,2019-05-27 08:00:00,2019-06-12 20:00:00,4.358354714963471
53,9619945,felixstowe,GBR,1.310523163,51.95355967,algeciras,ESP,-5.417815917,36.14129331,felixstowe - algeciras,7,1860808.0182073987,2019-08-19 23:00:00,2019-09-01 12:00:00,6.003475038909231
54,9619945,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,2,75310.8636,2019-05-25 05:00:00,2019-05-27 07:00:00,0.02557013890397927
55,9619945,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,6,78590.44129999999,2019-08-17 18:00:00,2019-08-19 22:00:00,0.0911531250217814
56,9619945,pulau sebarok,SGP,103.8,1.2,felixstowe,GBR,1.310523163,51.95355967,pulau sebarok - felixstowe,1,17105780.83415025,2019-04-10 11:00:00,2019-05-25 04:00:00,13.588577317803006
57,9619957,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,2,9921598.576447569,2019-06-28 23:00:00,2019-07-30 22:00:00,12.60687166054746
58,9619957,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,1,17465180.463259503,2019-05-02 08:00:00,2019-06-28 22:00:00,13.052927050564183
59,9619957,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,0,50065.6464,2019-04-30 23:00:00,2019-05-02 07:00:00,0.03925009628884168
60,9619957,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,3,27305620.829762865,2019-07-30 23:00:00,2019-10-31 10:00:00,11.926608731350072
61,9619969,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,2,24148045.659135606,2019-06-08 00:00:00,2019-09-02 18:00:00,11.475021438830254
62,9619969,tanjung pelepas,MYS,103.55,1.35,felixstowe,GBR,1.310523163,51.95355967,tanjung pelepas - felixstowe,1,17578442.945770714,2019-03-13 18:00:00,2019-06-07 23:00:00,8.842916050415456
63,9619969,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,0,38262.496499999994,2019-03-12 17:00:00,2019-03-13 17:00:00,0.084
64,9619971,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas,MYS,103.55,1.35,algeciras - tanjung pelepas,3,13018112.17664003,2019-06-27 10:00:00,2019-08-06 22:00:00,12.641817560762073
65,9619971,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,0,11144117.658558471,2019-02-23 08:00:00,2019-03-26 16:00:00,12.63000219870275
66,9619971,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,9,10363510.67098352,2019-10-04 23:00:00,2019-11-05 23:00:00,12.459212212007216
67,9619971,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas,MYS,103.55,1.35,qingdao gang - tanjung pelepas,6,4389574.721586502,2019-08-22 22:00:00,2019-09-07 13:00:00,12.931751866670078
68,9619971,tanjung pelepas,MYS,103.55,1.35,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas - algeciras,2,7794200.517871113,2019-06-09 18:00:00,2019-06-27 09:00:00,16.146217995913805
69,9619971,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,8,9388792.093541646,2019-09-08 13:00:00,2019-10-04 22:00:00,15.006446687538123
70,9619971,tanjung pelepas,MYS,103.55,1.35,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas - qingdao gang,5,3686591.7424093327,2019-08-08 04:00:00,2019-08-22 21:00:00,11.745062583696969
71,9619971,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,1,7906848.978659741,2019-03-26 17:00:00,2019-06-09 17:00:00,4.196162890480696
72,9619971,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,4,44331.0597,2019-08-06 23:00:00,2019-08-08 03:00:00,0.1616547437237095
73,9619971,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,7,34894.238399999995,2019-09-07 14:00:00,2019-09-08 12:00:00,0.10981143655056709
74,9619971,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,10,50065.6464,2019-11-06 00:00:00,2019-11-07 08:00:00,0.030525221131281758
75,9619983,finkenwerder,DEU,9.866782251,53.53805439,mina jabal ali,ARE,55.05,25.016667,finkenwerder - mina jabal ali,11,6761543.42131154,2019-11-27 16:00:00,2019-12-27 03:00:00,9.884462441974561
76,9619983,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro - gioia tauro,4,50207.242399999996,2019-06-25 11:00:00,2019-06-26 20:00:00,0.02989165868515585
77,9619983,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro - gioia tauro,8,48730.55879999999,2019-07-06 17:00:00,2019-07-08 01:00:00,0.02878787878787879
78,9619983,gioia tauro,ITA,15.90796957,38.4576225,pulau sebarok,SGP,103.8,1.2,gioia tauro - pulau sebarok,9,5319282.644377629,2019-07-08 02:00:00,2019-07-29 06:00:00,12.296796417246451
79,9619983,gioia tauro,ITA,15.90796957,38.4576225,valencia,ESP,-0.322482808,39.44229267,gioia tauro - valencia,5,663653.7831234224,2019-06-26 21:00:00,2019-07-01 14:00:00,7.396339336686611
80,9619983,mina jabal ali,ARE,55.05,25.016667,mina jabal ali,ARE,55.05,25.016667,mina jabal ali - mina jabal ali,12,53099.928,2019-12-27 04:00:00,2019-12-28 14:00:00,0.027142857142857146
81,9619983,port polnochny,POL,18.716667,54.4,port polnochny,POL,18.716667,54.4,port polnochny - port polnochny,0,127321.00009999999,2019-02-16 18:00:00,2019-02-20 07:00:00,0.08616292454198465
82,9619983,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,1,10811111.788395097,2019-02-20 08:00:00,2019-03-19 11:00:00,14.344081850349536
83,9619983,pulau sebarok,SGP,103.8,1.2,finkenwerder,DEU,9.866782251,53.53805439,pulau sebarok - finkenwerder,10,18170789.50259337,2019-07-29 07:00:00,2019-11-27 15:00:00,5.783328738096052
84,9619983,tanjung pelepas,MYS,103.55,1.35,gioia tauro,ITA,15.90796957,38.4576225,tanjung pelepas - gioia tauro,3,14235207.547641978,2019-03-20 18:00:00,2019-06-25 10:00:00,7.173165009924809
85,9619983,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,2,45514.223999999995,2019-03-19 12:00:00,2019-03-20 17:00:00,0.17663163952952987
86,9619983,valencia,ESP,-0.322482808,39.44229267,gioia tauro,ITA,15.90796957,38.4576225,valencia - gioia tauro,7,426079.9505207671,2019-07-03 10:00:00,2019-07-06 16:00:00,9.78316924007772
87,9619983,valencia,ESP,-0.322482808,39.44229267,valencia,ESP,-0.322482808,39.44229267,valencia - valencia,6,63497.394799999995,2019-07-01 15:00:00,2019-07-03 09:00:00,0.04840888317387198
88,9619995,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,3,11363728.566820271,2019-05-20 21:00:00,2019-06-18 23:00:00,13.746856689532292
89,9619995,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,6,10033901.39031672,2019-10-25 15:00:00,2019-11-26 22:00:00,12.244112474784965
90,9619995,qingdao gang,CHN,120.266667,36.033333,tanjung pelepas,MYS,103.55,1.35,qingdao gang - tanjung pelepas,0,3767197.0374790695,2019-04-04 08:00:00,2019-04-21 06:00:00,10.341977078207977
91,9619995,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,2,10511917.960197663,2019-04-22 06:00:00,2019-05-20 20:00:00,13.67170510179825
92,9619995,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,5,8926347.734635893,2019-09-29 17:00:00,2019-10-25 14:00:00,15.18049609600241
93,9619995,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,1,34894.238399999995,2019-04-21 07:00:00,2019-04-22 05:00:00,0.08409271960069206
94,9619995,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,4,10253725.73707841,2019-06-19 00:00:00,2019-09-29 16:00:00,4.00085303687966
95,9619995,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,7,7492438.364227186,2019-11-26 23:00:00,2019-12-29 21:00:00,9.474448702471692
96,9632064,algeciras,ESP,-5.417815917,36.14129331,felixstowe,GBR,1.310523163,51.95355967,algeciras - felixstowe,3,18593013.113458205,2019-02-23 04:00:00,2019-04-28 05:00:00,14.071813023903182
97,9632064,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,0,82694.28159999999,2019-02-11 14:00:00,2019-02-13 21:00:00,0.030622025878299302
98,9632064,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,4,57590.66039999999,2019-04-28 06:00:00,2019-04-29 20:00:00,0.09615384615384616
99,9632064,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,7,82694.28159999999,2019-07-13 00:00:00,2019-07-15 07:00:00,0.046693454449727875
100,9632064,felixstowe,GBR,1.310523163,51.95355967,goteborg container terminal,SWE,11.85627454,57.68895964,felixstowe - goteborg container terminal,8,21892362.279346377,2019-07-15 08:00:00,2019-12-13 09:00:00,7.344259330216014
101,9632064,felixstowe,GBR,1.310523163,51.95355967,hontenisse,NLD,4.089294434,51.36309814,felixstowe - hontenisse,1,63079.278794978185,2019-02-13 22:00:00,2019-02-14 11:00:00,10.607142857142858
102,9632064,felixstowe,GBR,1.310523163,51.95355967,pulau sebarok,SGP,103.8,1.2,felixstowe - pulau sebarok,5,7844580.227843602,2019-04-29 21:00:00,2019-05-30 01:00:00,12.2579005666258
103,9632064,goteborg container terminal,SWE,11.85627454,57.68895964,goteborg container terminal,SWE,11.85627454,57.68895964,goteborg container terminal - goteborg container terminal,9,150509.1966,2019-12-13 10:00:00,2019-12-17 15:00:00,0.0784313725490196
104,9632064,hontenisse,NLD,4.089294434,51.36309814,algeciras,ESP,-5.417815917,36.14129331,hontenisse - algeciras,2,1342072.1061037558,2019-02-14 12:00:00,2019-02-23 03:00:00,7.304287536777087
105,9632064,pulau sebarok,SGP,103.8,1.2,felixstowe,GBR,1.310523163,51.95355967,pulau sebarok - felixstowe,6,11701702.003720775,2019-05-30 02:00:00,2019-07-12 23:00:00,13.315339516101043
106,9632090,algeciras,ESP,-5.417815917,36.14129331,algeciras,ESP,-5.417815917,36.14129331,algeciras - algeciras,4,1476.6835999999998,2019-07-13 08:00:00,2019-07-13 08:00:00,0.0959746408052363
107,9632090,algeciras,ESP,-5.417815917,36.14129331,pulau sebarok,SGP,103.8,1.2,algeciras - pulau sebarok,5,5328797.625945772,2019-07-13 09:00:00,2019-08-03 07:00:00,14.514705723480962
108,9632090,colombo,LKA,79.8428,6.941187,colombo,LKA,79.8428,6.941187,colombo - colombo,0,33377.0976,2019-03-18 11:00:00,2019-03-19 08:00:00,0.05466551397599559
109,9632090,colombo,LKA,79.8428,6.941187,felixstowe,GBR,1.310523163,51.95355967,colombo - felixstowe,1,26033801.70497687,2019-03-19 09:00:00,2019-06-28 21:00:00,12.553486224051865
110,9632090,felixstowe,GBR,1.310523163,51.95355967,algeciras,ESP,-5.417815917,36.14129331,felixstowe - algeciras,3,1311909.1569238168,2019-07-01 09:00:00,2019-07-13 07:00:00,6.10767808391254
111,9632090,felixstowe,GBR,1.310523163,51.95355967,felixstowe,GBR,1.310523163,51.95355967,felixstowe - felixstowe,2,87124.33239999998,2019-06-28 22:00:00,2019-07-01 08:00:00,0.06440677966101695
112,9632090,pulau sebarok,SGP,103.8,1.2,tanjung pelepas,MYS,103.55,1.35,pulau sebarok - tanjung pelepas,6,22062481.17941116,2019-08-03 08:00:00,2019-12-17 23:00:00,8.050165528719798
113,9632090,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,7,53099.928,2019-12-18 00:00:00,2019-12-19 10:00:00,0.03142857142857143
114,9632105,algeciras,ESP,-5.417815917,36.14129331,algeciras,ESP,-5.417815917,36.14129331,algeciras - algeciras,6,2953.3671999999997,2019-06-13 05:00:00,2019-06-13 06:00:00,0.103887475243262
115,9632105,algeciras,ESP,-5.417815917,36.14129331,port polnochny,POL,18.716667,54.4,algeciras - port polnochny,7,1758349.2377334654,2019-06-13 07:00:00,2019-06-21 16:00:00,12.52126531679304
116,9632105,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro - gioia tauro,10,45777.1916,2019-09-17 10:00:00,2019-09-18 16:00:00,0.03636168795815593
117,9632105,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro,ITA,15.90796957,38.4576225,gioia tauro - gioia tauro,14,87124.33239999998,2019-09-27 17:00:00,2019-09-30 03:00:00,0.025988700564971753
118,9632105,gioia tauro,ITA,15.90796957,38.4576225,valencia,ESP,-0.322482808,39.44229267,gioia tauro - valencia,11,573839.8446295605,2019-09-18 17:00:00,2019-09-23 09:00:00,8.169427357068543
119,9632105,port polnochny,POL,18.716667,54.4,gioia tauro,ITA,15.90796957,38.4576225,port polnochny - gioia tauro,9,19132970.303407956,2019-06-24 13:00:00,2019-09-17 09:00:00,12.047489258180772
120,9632105,port polnochny,POL,18.716667,54.4,port polnochny,POL,18.716667,54.4,port polnochny - port polnochny,2,111077.48049999999,2019-03-22 21:00:00,2019-03-25 23:00:00,0.04354066534630731
121,9632105,port polnochny,POL,18.716667,54.4,port polnochny,POL,18.716667,54.4,port polnochny - port polnochny,8,101066.9058,2019-06-21 17:00:00,2019-06-24 12:00:00,0.07799834522416561
122,9632105,port polnochny,POL,18.716667,54.4,tanjung pelepas,MYS,103.55,1.35,port polnochny - tanjung pelepas,3,7941771.860588169,2019-03-26 00:00:00,2019-04-23 10:00:00,13.76524651440545
123,9632105,tanjung pelepas,MYS,103.55,1.35,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas - algeciras,5,5605379.703458386,2019-05-26 15:00:00,2019-06-13 04:00:00,15.850952238149352
124,9632105,tanjung pelepas,MYS,103.55,1.35,port polnochny,POL,18.716667,54.4,tanjung pelepas - port polnochny,1,12014606.28689909,2019-01-24 01:00:00,2019-03-22 20:00:00,12.393306828179282
125,9632105,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,0,36411.379199999996,2019-01-23 01:00:00,2019-01-24 00:00:00,0.08189791254054367
126,9632105,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas,MYS,103.55,1.35,tanjung pelepas - tanjung pelepas,4,5757290.270997547,2019-04-23 11:00:00,2019-05-26 14:00:00,10.270288698815076
127,9632105,valencia,ESP,-0.322482808,39.44229267,gioia tauro,ITA,15.90796957,38.4576225,valencia - gioia tauro,13,464038.51017134084,2019-09-25 02:00:00,2019-09-27 16:00:00,13.635636224966579
128,9632105,valencia,ESP,-0.322482808,39.44229267,valencia,ESP,-0.322482808,39.44229267,valencia - valencia,12,59067.344,2019-09-23 10:00:00,2019-09-25 01:00:00,0.07426385354774821
129,9632117,algeciras,ESP,-5.417815917,36.14129331,tanjung pelepas,MYS,103.55,1.35,algeciras - tanjung pelepas,8,10436369.403137743,2019-07-18 09:00:00,2019-08-27 22:00:00,12.537432825440195
