PORT_NAME,CNTR_CODE3,LONGITUDE,LATITUDE,Port Name Lower,Main Port Name,Country Code,Latitude,Longitude,_merge,lon diff,lat diff,position diff,Country Code 3
MANIITSOQ,GRL,-52.916667,65.416667,maniitsoq,Maniitsoq,Greenland,65.416667,-52.916667,both,-123.024167,44.314233,167.3384,GRL
MANILA,PHL,120.966667,14.583333,manila,Manila,Philippines,14.583333,120.966667,both,173.883334,-50.83333400000001,224.716668,PHL
MANILAIU HARBOUR,EST,24.1221437,58.22111111,manilaiu harbour,,,,,left_only,-96.8445233,43.63777811,140.48230141,
MANISTEE,USA,-86.316667,44.25,manistee,Manistee,United States,44.25,-86.31666699999998,both,-110.43881069999999,-13.971111110000002,124.40992180999999,USA
MANISTIQUE,USA,-86.25,45.95,manistique,Manistique,United States,45.95,-86.25,both,0.06666699999999537,1.7000000000000028,1.7666669999999982,USA
MANITOWANING,CAN,-81.8,45.75,manitowaning,Manitowaning,Canada,45.75,-81.79999999999998,both,4.450000000000003,-0.20000000000000284,4.650000000000006,CAN
MANITOWOC,USA,-87.65,44.1,manitowoc,Manitowoc,United States,44.092222222,-87.64833333299998,both,-5.8500000000000085,-1.6499999999999986,7.500000000000007,USA
MANNAR,LKA,79.9031,8.989734,mannar,,,,,left_only,167.5531,-35.110266,202.663366,
MANNHEIM,DEU,8.45502655,49.50313193,mannheim,,,,,left_only,-71.44807345,40.513397930000004,111.96147138,
MANOKWARI,IDN,134.0733,-0.86466613,manokwari,,,,,left_only,125.61827344999999,-50.367798060000005,175.98607151,
MANOMBO,MDG,43.4703,-22.96756613,manombo,,,,,left_only,-90.613033,-22.100899130000002,112.71393213,
MANSONVILLE,CAN,-67.5877,48.850234,mansonville,,,,,left_only,-111.05799999999999,71.81780013,182.87580013,
MANTA,ECU,-80.726267,-0.938795,manta,Manta,Ecuador,-0.95,-80.716667,both,-13.138567000000009,-49.789029,62.92759600000001,ECU
MANTYLUOTO,FIN,21.483333,61.6,mantyluoto,Mantyluoto,Finland,61.6,21.483333333,both,102.20960000000001,62.538795,164.74839500000002,FIN
MANUKAU HARBOR,NZL,174.783333,-36.933333,manukau harbor,Manukau Harbor,New Zealand,-36.933333,174.783333,both,153.2896591,-98.52761268,251.81727178,NZL
MANZANILLO,MEX,-104.316667,19.05,manzanillo,Manzanillo,Dominican Republic,19.716666667,-71.75,both,-279.1,55.983333,335.08333300000004,DOM
MANZANILLO INTERNATIONAL TERMINAL,PAN,-79.88457008,9.363611111,manzanillo international terminal,,,,,left_only,24.432096919999992,-9.686388889,34.11848580899999,
MAP TA PHUT,THA,101.166667,12.666667,map ta phut,Map Ta Phut,Thailand,12.666667,101.166667,both,181.05123708000002,3.3030558889999995,184.35429296900003,THA
MAPANGU,COD,20.985165,-5.445404,mapangu,,,,,left_only,-80.18150200000001,-18.112071,98.29357300000001,
MAPUTO,MOZ,32.5557,-25.95976613,maputo,Maputo,Mozambique,-25.962777778,32.544722222,both,11.570535000000003,-20.51436213,32.08489713,MOZ
MAR DEL PLATA,ARG,-57.5475,-38.00016613,mar del plata,Mar Del Plata,Argentina,-38.033333,-57.533333,both,-90.1032,-12.040399999999998,102.14359999999999,ARG
MARACAIBO,VEN,-71.61431885,10.64227295,maracaibo,Maracaibo,Venezuela,10.633333,-71.6,both,-14.066818850000004,48.642439079999995,62.70925793,
MARANS,FRA,-0.8136,46.309834,marans,,,,,left_only,70.80071885000001,35.66756105,106.46827990000001,
MARATHON,CAN,-86.3963,48.740934,marathon,,,,,left_only,-85.5827,2.4311000000000007,88.0138,
MARBLEHEAD,USA,-70.85,42.5,marblehead,Marblehead,United States,42.5,-70.85,both,15.546300000000002,-6.240934000000003,21.787234000000005,USA
MARCHWOOD,GBR,-1.429283945,50.89396207,marchwood,,,,,left_only,69.420716055,8.39396207,77.814678125,
MARCUS HOOK,USA,-75.416667,39.816667,marcus hook,Marcus Hook,United States,39.816667,-75.416667,both,-73.98738305500001,-11.077295069999998,85.064678125,USA
MARE ISLAND,USA,-122.266667,38.1,mare island,Mare Island,United States,38.1,-122.266667,both,-46.849999999999994,-1.716667000000001,48.566666999999995,USA
MARETTIMO,ITA,12.07568359,37.96728516,marettimo,Marettimo,Italy,37.966,12.075,both,134.34235059,-0.13271483999999845,134.47506543,ITA
MARGHERA,ITA,12.23142423,45.46275914,marghera,,,,,left_only,0.15574063999999943,7.49547398,7.651214619999999,
MARGOSATUBIG,PHL,123.166667,7.583333,margosatubig,Margosatubig,Philippines,7.583333,123.166667,both,110.93524277,-37.87942614000001,148.81466891000002,PHL
MARIAGER,DNK,9.983333333,56.65,mariager,Mariager,Denmark,56.65,9.983333,both,-113.183333667,49.066666999999995,162.250000667,DNK
MARICOURT,CAN,-71.95,61.6,maricourt,,,,,left_only,-81.93333333300001,4.950000000000003,86.88333333300001,
MARIEBERG,SWE,11.7083,57.894334,marieberg,,,,,left_only,83.6583,-3.705666000000001,87.363966,
MARIEHAMN,FIN,19.93932533,60.08919144,mariehamn,Mariehamn,Finland,60.1,19.916667,both,8.23102533,2.19485744,10.42588277,FIN
MARIEL,CUB,-82.75,22.983333,mariel,Mariel,Cuba,22.983333,-82.75,both,-102.68932533,-37.105858440000006,139.79518377,CUB
MARIESTAD,SWE,13.82012939,58.71929932,mariestad,,,,,left_only,96.57012939,35.73596632,132.30609571000002,
MARIN,ESP,-8.694194503,42.39483895,marin,Marin,Spain,42.4,-8.7,both,-22.514323893,-16.324460369999997,38.838784262999994,ESP
MARINA DI CARRARA,ITA,10.04072626,44.03360537,marina di carrara,Marina Di Carrara,Italy,44.027,10.047,both,18.736515636,1.635147399999994,20.371663035999994,ITA
MARINA GRANDE,ITA,14.2393404,40.55694444,marina grande,,,,,left_only,4.19861414,-3.476660929999994,7.675275069999994,
MARINE CITY,USA,-82.5,42.716667,marine city,Marine City,United States,42.716667,-82.5,both,-96.7393404,2.1597225599999987,98.89906296000001,USA
MARINERS HARBOR SI,USA,-74.166667,40.633333,mariners harbor si,Mariners Harbor SI,United States,40.633333,-74.166667,both,8.333332999999996,-2.0833340000000007,10.416666999999997,USA
MARINETTE,USA,-87.6,45.083333,marinette,Marinette,United States,45.083333,-87.59999999999998,both,-13.43333299999999,4.450000000000003,17.883332999999993,USA
MARION,USA,-70.7611,41.69453387,marion,,,,,left_only,16.838899999999995,-3.3887991300000024,20.227699129999998,
MARIPIPI,PHL,124.349737,11.777381,maripipi,,,,,left_only,195.110837,-29.917152870000002,225.02798987,
MARIUPOL,UKR,37.578864,47.09613,mariupol,Mariupol,Ukraine,47.083333,37.566667,both,-86.770873,35.318749000000004,122.08962199999999,UKR
MARIVELES,PHL,120.483333,14.433333,mariveles,Mariveles,Philippines,14.433333,120.483333,both,82.904469,-32.662797000000005,115.56726600000002,PHL
MARKA,SOM,44.783333,1.716667,marka,Marka,Somalia,1.716667,44.783333,both,-75.7,-12.716666,88.416666,SOM
MARKALA,MLI,-6.078477982,13.67611751,markala,,,,,left_only,-50.861810982,11.95945051,62.821261492000005,
MARMAGAO,IND,73.8,15.433333,marmagao,Marmagao,India,15.4175,73.795,both,79.87847798199999,1.75721549,81.63569347199999,IND
MARMARA EREGLISI,TUR,27.96666667,40.96666667,marmara ereglisi,,,,,left_only,-45.83333333,25.533333670000005,71.366667,
MARMARI (MARMARI),GRC,24.322832,38.0479775,marmari (marmari),,,,,left_only,-3.6438346700000004,-2.9186891700000004,6.562523840000001,
MARMARIS,TUR,28.283333,36.85,marmaris,Marmaris,Turkey,36.85,28.283333,both,3.9605010000000007,-1.1979775000000004,5.158478500000001,TUR
,GRL,-51.266666667,71.133333333,marmorilik,Marmorilik,Greenland,71.133333333,-51.266666667,right_only,-79.54999966700001,34.283333332999995,113.83333300000001,GRL
MAROANTSETRA,MDG,49.74022051,-15.4393388,maroantsetra,Maroantsetra,Madagascar,-15.45,49.816667,both,101.00688717700001,-86.572672133,187.57955931,MDG
MAROFINARITRA,MDG,49.31402853,-18.32635809,marofinaritra,,,,,left_only,-0.4261919799999987,-2.8870192899999996,3.3132112699999983,
MAROHITA,MDG,48.27624154,-21.41474935,marohita,,,,,left_only,-1.0377869900000007,-3.0883912600000016,4.126178250000002,
MAROVINTSY,MDG,48.95,-19.23333,marovintsy,,,,,left_only,0.673758460000002,2.1814193500000023,2.8551778100000043,
MARQUETTE,USA,-87.383333,46.533333,marquette,Marquette,United States,46.533333,-87.38333299999998,both,-136.33333299999998,65.766663,202.09999599999998,USA
MARRERO,USA,-90.1039,29.90333387,marrero,,,,,left_only,-2.7205670000000026,-16.629999129999998,19.35056613,
MARROMEU,MOZ,35.9393,-18.289466,marromeu,,,,,left_only,126.0432,-48.19279987,174.23599987,
MARS,USA,-91.7985,29.48033387,mars,,,,,left_only,-127.73780000000001,47.76979987,175.50759987,
,EGY,33.6,27.85,marsa az zaytiyah,Marsa az Zaytiyah,Egypt,27.85,33.6,right_only,125.39850000000001,-1.6303338699999976,127.02883387000001,EGY
MARSA EL BREGA,LBY,19.58516256,30.40922032,marsa el brega,,,,,left_only,-14.01483744,2.559220319999998,16.57405776,
MARSA SABRATAH,LBY,12.5,32.816667,marsa sabratah,Marsa Sabratah,Libya,32.816667,12.5,both,-7.0851625600000006,2.407446680000003,9.492609240000004,LBY
MARSALA,ITA,12.43660036,37.78920726,marsala,Marsala,Italy,37.783333,12.433333,both,-0.06339964000000009,4.972540259999995,5.035939899999995,ITA
MARSAMXETT,MLT,14.49825518,35.90180023,marsamxett,,,,,left_only,2.0616548199999993,-1.8874070299999985,3.949061849999998,
MARSAXLOKK,MLT,14.54467773,35.83990478,marsaxlokk,Marsaxlokk,Malta,35.816667,14.55,both,0.04642255000000084,-0.06189545000000152,0.10831800000000236,MLT
MARSDEN POINT,NZL,174.3489,-35.750966,marsden point,,,,,left_only,159.80422227,-71.59087077999999,231.39509304999999,
MARSEILLE,FRA,5.345708259,43.32657406,marseille,Marseille,France,43.316667,5.366667,both,-169.003191741,79.07754005999999,248.08073180099998,FRA
MARSEILLE OIL TERMINAL,FRA,4.990323468,43.39450165,marseille oil terminal,,,,,left_only,-0.35538479100000053,0.06792759000000359,0.4233123810000041,
MARSTAL,DNK,10.516667,54.85,marstal,Marstal,Denmark,54.916667,10.333333,both,5.526343532,11.45549835,16.981841881999998,DNK
MARSTRAND,SWE,11.583333,57.883333,marstrand,Marstrand,Sweden,57.883888889,11.588333333,both,1.0666659999999997,3.033332999999999,4.099998999999999,SWE
MARTINEZ,USA,-122.133333,38.033333,martinez,Martinez,United States,38.033333,-122.133333,both,-133.716666,-19.85,153.566666,USA
MARTINSCICA,HRV,14.41666667,44.81666667,martinscica,,,,,left_only,136.54999967,6.7833336699999975,143.33333334,
MARUGAME,JPN,133.7491,34.269434,marugame,,,,,left_only,119.33243333,-10.54723267,129.879666,
MARYPORT,GBR,-3.506872101,54.71158718,maryport,,,,,left_only,-137.290205401,20.411587180000005,157.701792581,
MARYSTOWN,CAN,-55.1615,47.165234,marystown,Marystown,Canada,47.183333333,-55.116666667,both,-51.654627899,-7.546353180000004,59.200981079,CAN
MASAN,KOR,128.566667,35.183333,masan,Masan,South Korea,35.183333,128.566667,both,183.70865758,-11.980833670000003,195.68949125,KOR
MASAO,PHL,125.416667,9.0,masao,Masao,Philippines,9.0,125.416667,both,-3.1499999999999915,-26.183332999999998,29.33333299999999,PHL
MASBATE,PHL,123.616667,12.366667,masbate,Masbate,Philippines,12.366667,123.616667,both,-1.7999999999999972,3.3666669999999996,5.166666999999997,PHL
MASIA,COD,16.530978,-3.073022,masia,,,,,left_only,-107.085689,-15.439689,122.525378,
MASIAKAMPY,MDG,45.40404316,-19.6819933,masiakampy,,,,,left_only,28.87306516,-16.6089713,45.48203646,
MASINDI,UGA,32.092563,1.695042,masindi,,,,,left_only,-13.311480160000002,21.3770353,34.688515460000005,
MASINLOC,PHL,119.95,15.55,masinloc,Masinloc,Philippines,15.55,119.95,both,87.857437,13.854958,101.712395,PHL
MASIRAH,OMN,58.870736,20.658934,masirah,,,,,left_only,-61.079264,5.108933999999998,66.188198,
MASLENICA,HRV,15.55,44.21666667,maslenica,,,,,left_only,-43.320736,23.557732670000004,66.87846867,
MASNEDO GODNINGSHAVN (UNO-X HAVN),DNK,11.91809082,55.00427246,masnedo godningshavn (uno-x havn),,,,,left_only,-3.631909180000001,10.78760579,14.419514970000002,
MASNOU,ESP,2.311639408,41.47498048,masnou,,,,,left_only,-9.590391452,-13.532364690000001,23.122756142,
MASSACRE BAY,USA,173.233333,52.833333,massacre bay,Massacre Bay,United States,52.833333,173.233333,both,170.921693592,11.358352520000004,182.280046112,USA
MASSAWA,ERI,39.4751,15.64213387,massawa,,,,,left_only,-133.758233,-37.19119913,170.94943213,
MASSENA,USA,-74.8272,44.96333387,massena,,,,,left_only,-114.3023,29.321199999999997,143.6235,
MASSET,CAN,-132.1437,54.038334,masset,,,,,left_only,-57.31649999999999,9.07500013,66.39150013,
MASSON,CAN,-75.416667,45.533333,masson,Masson,Canada,45.533333,-75.416667,both,56.72444019999999,-8.473333670000002,65.19777386999999,CAN
MATA'UTU,WLF,-176.1422119,-13.28338623,mata'utu,,,,,left_only,-100.7255449,-58.81671923,159.54226413,
MATADI,COD,13.449881,-5.823887,matadi,Matadi,Congo (Kinshasa),-5.816667,13.45,both,189.583214,7.459446000000001,197.04266,
MATANE,CAN,-67.5356,48.846934,matane,Matane,Canada,48.85,-67.533333,both,-80.98548100000001,54.670821,135.656302,CAN
MATANZAS,VEN,-62.8408,8.284333868,matanzas,Matanzas,Cuba,23.05,-81.54999999999998,both,4.730460309999998,-40.557610572,45.288070882,CUB
MATARANI,PER,-72.10884,-17.001669,matarani,,,,,left_only,-9.26804,-25.286002867999997,34.554042867999996,
MATEGATA,JPN,132.908787,34.11782,mategata,,,,,left_only,205.017627,51.119489,256.137116,
MATI,PHL,126.2362466,6.939249126,mati,Mati,Philippines,6.95,126.216667,both,-6.672540399999988,-27.178570874000002,33.85111127399999,PHL
MATILDE,MOZ,36.2239,-18.66316613,matilde,,,,,left_only,-90.0123466,-25.602415256,115.614761856,
MATINICUS,USA,-68.883333,43.866667,matinicus,Matinicus,United States,43.866667,-68.883333,both,-105.107233,62.52983313,167.63706613,USA
MATNOG,PHL,124.0869518,12.58409227,matnog,,,,,left_only,192.9702848,-31.28257473,224.25285953,
MATOSINHOS,PRT,-8.696645049,41.1821741,matosinhos,,,,,left_only,-132.783596849,28.598081829999998,161.381678679,
MATSU-SHIMA,JPN,129.6,32.933333,matsu-shima,Matsu-Shima,Japan,32.933333,129.6,both,138.296645049,-8.2488411,146.545486149,JPN
MATSUE,JPN,133.0559,35.463534,matsue,,,,,left_only,3.455900000000014,2.5302010000000053,5.986101000000019,
MATSUNAGA,JPN,133.2579,34.439734,matsunaga,,,,,left_only,0.20199999999999818,-1.0238000000000014,1.2257999999999996,
MATSUSAKA,JPN,136.558342,34.609758,matsusaka,Matsusaka,Japan,34.6,136.566667,both,3.300442000000004,0.17002399999999795,3.470466000000002,JPN
MATSUSHIMA,JPN,129.6229,32.931934,matsushima,,,,,left_only,-6.935442000000023,-1.677824000000001,8.613266000000024,
MATSUYAMA,JPN,132.7141,33.860934,matsuyama,Matsuyama,Japan,33.85,132.7,both,3.091200000000015,0.929000000000002,4.020200000000017,JPN
MATTHEW TOWN,BHS,-73.683333,20.95,matthew town,Matthew Town,The Bahamas,20.95,-73.683333,both,-206.397433,-12.910934000000001,219.308367,
MAUMERE,IDN,122.216667,-8.616667,maumere,Maumere,Indonesia,-8.616667,122.216667,both,195.9,-29.566667,225.466667,IDN
MAURER,USA,-74.25,40.533333,maurer,Maurer,United States,40.533333,-74.25,both,-196.466667,49.15,245.616667,USA
MAYAGUEZ,PRI,-67.1519,18.20173387,mayaguez,Mayaguez,Puerto Rico,18.2,-67.15,both,7.098100000000002,-22.331599129999997,29.42969913,PRI
MAYAMBA,COD,16.734675,-6.473908,mayamba,,,,,left_only,83.886575,-24.67564187,108.56221686999999,
MAYPORT,USA,-81.433333,30.4,mayport,Mayport,United States,30.4,-81.433333,both,-98.168008,36.873908,135.04191600000001,USA
MAZARA DEL VALLO,ITA,12.57921724,37.65132346,mazara del vallo,Mazara Del Vallo,Italy,37.644,12.592,both,94.01255024000001,7.251323460000002,101.2638737,ITA
MAZATLAN,MEX,-106.4244,23.17393387,mazatlan,Mazatlan,Mexico,23.2,-106.416667,both,-119.00361724000001,-14.477389590000001,133.48100683,MEX
MAZINGA,COD,18.60389,-4.52965,mazinga,,,,,left_only,125.02829,-27.70358387,152.73187387,
MBANDAKA,COD,18.252989,0.060748,mbandaka,,,,,left_only,-0.35090100000000035,4.590398,4.941299000000001,
MCCORD,USA,-153.2,57.15,mccord,Mccord,United States,57.15,-153.2,both,-171.452989,57.089252,228.542241,USA
MCMURDO STATION,ATA,166.65,-77.85,mcmurdo station,Mcmurdo Station,Antarctica,-77.84999999999998,166.65,both,319.85,-135.0,454.85,ATA
MEAFORD,CAN,-80.6,44.616667,meaford,Meaford,Canada,44.616667,-80.59999999999998,both,-247.25,122.466667,369.71666700000003,CAN
MECHELEN,BEL,4.466743571,51.03284376,mechelen,,,,,left_only,85.06674357099999,6.416176759999999,91.48292033099999,
MEDBY,NOR,17.733333,68.916667,medby,Medby,Norway,68.908888889,17.728333333,both,13.266589428999998,17.883823240000005,31.150412669000005,NOR
MEDGIDIA,ROU,28.30928674,44.24551222,medgidia,Medgidia,Romania,44.25,28.266667,both,10.575953740000003,-24.671154780000002,35.247108520000005,ROU
MEDIA LUNA,CUB,-77.441904,20.158702,media luna,Media Luna,Cuba,20.15,-77.433333,both,-105.75119074,-24.08681022,129.83800096,CUB
MEERLO-WANSUM,NLD,6.079284668,51.54608154,meerlo-wansum,,,,,left_only,83.521188668,31.38737954,114.90856820799999,
MEERUSE,EST,24.6693882,59.4508957,meeruse,Meeruse,Estonia,59.45087,24.6722,both,18.590103532,7.904814159999994,26.494917691999994,EST
MEGA,JPN,134.691456,34.775468,mega,Mega,Japan,34.783333,134.7,both,110.02206779999999,-24.6754277,134.6974955,JPN
MEGANISSI (MEGANISI),GRC,20.7575762,38.6344032,meganissi (meganisi),,,,,left_only,-113.93387979999999,3.858935200000005,117.79281499999999,
MEGARA,GRC,23.35,37.98333333,megara,,,,,left_only,2.5924238000000024,-0.6510698700000006,3.243493670000003,
MEGISTI KASTELORIZOU (MEGISTI KASTELORIZOI),GRC,29.58333333,36.13333333,megisti kastelorizou (megisti kastelorizoi),,,,,left_only,6.18333333,-1.8333336700000018,8.016667000000002,
,NOR,27.835338465,71.041346614,mehamnfjorden,Mehamnfjorden, ,71.041346614,27.835338465,right_only,-1.747994864999999,34.908013284000006,36.656008149,
MEJILLONES,CHL,-70.4665,-23.098666,mejillones,Mejillones,Chile,-23.1,-70.466667,both,-98.301838465,-94.140012614,192.441851079,CHL
MELAKA,MYS,102.25,2.2,melaka,Melaka,Malaysia,2.2,102.25,both,172.7165,25.298666,198.015166,MYS
MELBOURNE,AUS,144.966667,-37.833333,melbourne,Melbourne,Australia,-37.833333,144.966667,both,42.716667,-40.033333000000006,82.75,AUS
MELCHIOR HARBOR,ATA,-63.0,-64.316667,melchior harbor,Melchior Harbor,Antarctica,-64.316667,-63.0,both,-207.966667,-26.483333999999992,234.450001,ATA
MELDRUM BAY,CAN,-83.116667,45.933333,meldrum bay,Meldrum Bay,Canada,45.933333,-83.116667,both,-20.116667000000007,110.25,130.366667,CAN
MELHUS,NOR,10.27509,63.285904,melhus,,,,,left_only,93.39175700000001,17.352571000000005,110.74432800000002,
MELILLA,ESP,-2.932454356,35.28511073,melilla,,,,,left_only,-13.207544356,-28.000793270000003,41.208337626,
MELILLI OIL TERMINAL,ITA,15.25,37.116667,melilli oil terminal,Melilli Oil Terminal,Italy,37.116667,15.25,both,18.182454356,1.83155627,20.014010626,ITA
MELING,NOR,5.116667,59.783333,meling,Meling,Norway,59.783333,5.116667,both,-10.133333,22.666666,32.799999,NOR
MELLVILLE,USA,-71.3066,41.57273387,mellville,,,,,left_only,-76.42326700000001,-18.21059913,94.63386613,
MELOY/GLOMFJORD/ORNES,NOR,13.98333333,66.81666667,meloy/glomfjord/ornes,,,,,left_only,85.28993333,25.243932800000003,110.53386613,
MELUT,SSD,32.216104,10.438293,melut,,,,,left_only,18.23277067,-56.37837367,74.61114434000001,
MEMBA,MOZ,40.5191,-14.17216613,memba,,,,,left_only,8.302996,-24.610459130000002,32.91345513,
MENAI BRIDGE,GBR,-4.1695085,53.229031,menai bridge,,,,,left_only,-44.6886085,67.40119713,112.08980563,
MENASHA,USA,-88.4522,44.20493387,menasha,,,,,left_only,-84.2826915,-9.024097130000001,93.30678863,
MENIDI ETOLOKARNANIAS (MENIDI AITOLOAKARNANIAS),GRC,21.37005323,38.32086665,menidi etolokarnanias (menidi aitoloakarnanias),,,,,left_only,109.82225323,-5.884067219999999,115.70632044999999,
MENOMINEE,USA,-87.6,45.1,menominee,Menominee,United States,45.095277778,-87.58944444399998,both,-108.97005322999999,6.779133350000002,115.74918657999999,USA
MENSTAD,NOR,9.6545,59.148034,menstad,,,,,left_only,97.2545,14.048034000000001,111.302534,
MENZEL BOURGUIBA,TUN,9.8,37.15,menzel bourguiba,Menzel Bourguiba,Tunisia,37.15,9.8,both,0.14550000000000018,-21.998034000000004,22.143534000000002,TUN
MEPPEL,NLD,6.184692383,52.7020874,meppel,,,,,left_only,-3.615307617000001,15.552087400000005,19.167395017000004,
MERAG,HRV,14.4494578,44.98179037,merag,,,,,left_only,8.264765417,-7.720297030000005,15.985062447000004,
MERAK MAS TERMINAL,IDN,105.983333,-5.916667,merak mas terminal,Merak Mas Terminal,Indonesia,-5.919166667,105.997222222,both,91.5338752,-50.89845737,142.43233257,IDN
MERAUKE,IDN,140.383333,-8.483333,merauke,Merauke,Indonesia,-8.483333,140.383333,both,34.39999999999999,-2.5666659999999997,36.96666599999999,IDN
MERCA,SOM,44.77424586,1.71447241,merca,,,,,left_only,-95.60908713999999,10.19780541,105.80689254999999,
MERGUI,MMR,98.6,12.433333,mergui,Mergui,Burma,12.433333,98.6,both,53.825754139999994,10.718860589999998,64.54461472999999,BUR
MERIKARVIA,FIN,21.497132,61.855836,merikarvia,,,,,left_only,-77.102868,49.422503,126.525371,
MERS EL KEBIR,DZA,-0.7,35.733333,mers el kebir,Mers El Kebir,Algeria,35.733333,-0.7,both,-22.197132,-26.122502999999995,48.31963499999999,DZA
MERSA EL HAMRA,EGY,28.7775,30.96213387,mersa el hamra,,,,,left_only,29.4775,-4.771199130000003,34.248699130000006,
